system_id,curve,x,y
b2_seed_ensemble,ROC,0.0335873640218794,0.3253424657534247
b2_seed_ensemble,ROC,0.0341712248786184,0.3253424657534247
b2_seed_ensemble,ROC,0.0341712248786184,0.3270547945205479
b2_seed_ensemble,ROC,0.0342941429537213,0.3270547945205479
b2_seed_ensemble,ROC,0.0347858152541331,0.3270547945205479
b2_seed_ensemble,ROC,0.0348472742916845,0.3270547945205479
b2_seed_ensemble,ROC,0.035031651404339,0.3270547945205479
b2_seed_ensemble,ROC,0.0350931104418904,0.3270547945205479
b2_seed_ensemble,ROC,0.036076455042714,0.3270547945205479
b2_seed_ensemble,ROC,0.036076455042714,0.3287671232876712
b2_seed_ensemble,ROC,0.0368139634933316,0.3287671232876712
b2_seed_ensemble,ROC,0.0368139634933316,0.3304794520547945
b2_seed_ensemble,ROC,0.0369368815684346,0.3304794520547945
b2_seed_ensemble,ROC,0.0369368815684346,0.3321917808219178
b2_seed_ensemble,ROC,0.0371519881998647,0.3321917808219178
b2_seed_ensemble,ROC,0.0372134472374162,0.3321917808219178
b2_seed_ensemble,ROC,0.0374592833876221,0.3321917808219178
b2_seed_ensemble,ROC,0.0375207424251736,0.3321917808219178
b2_seed_ensemble,ROC,0.0385655460635486,0.3321917808219178
b2_seed_ensemble,ROC,0.0385655460635486,0.3339041095890411
b2_seed_ensemble,ROC,0.0390264888451846,0.3339041095890411
b2_seed_ensemble,ROC,0.0390264888451846,0.3356164383561644
b2_seed_ensemble,ROC,0.0392108659578391,0.3356164383561644
b2_seed_ensemble,ROC,0.0392108659578391,0.3373287671232877
b2_seed_ensemble,ROC,0.0393030545141663,0.3373287671232877
b2_seed_ensemble,ROC,0.0393030545141663,0.339041095890411
b2_seed_ensemble,ROC,0.0395181611455964,0.339041095890411
b2_seed_ensemble,ROC,0.0395181611455964,0.3407534246575342
b2_seed_ensemble,ROC,0.0402249400774383,0.3407534246575342
b2_seed_ensemble,ROC,0.0402863991149898,0.3407534246575342
b2_seed_ensemble,ROC,0.0409931780468317,0.3407534246575342
b2_seed_ensemble,ROC,0.0409931780468317,0.3424657534246575
b2_seed_ensemble,ROC,0.0418228750537766,0.3424657534246575
b2_seed_ensemble,ROC,0.0418228750537766,0.3441780821917808
b2_seed_ensemble,ROC,0.0419765226476553,0.3441780821917808
b2_seed_ensemble,ROC,0.0419765226476553,0.3458904109589041
b2_seed_ensemble,ROC,0.0422530883166369,0.3458904109589041
b2_seed_ensemble,ROC,0.0422530883166369,0.3476027397260274
b2_seed_ensemble,ROC,0.0428984082109274,0.3476027397260274
b2_seed_ensemble,ROC,0.0428984082109274,0.3493150684931507
b2_seed_ensemble,ROC,0.0430213262860303,0.3493150684931507
b2_seed_ensemble,ROC,0.0430213262860303,0.351027397260274
b2_seed_ensemble,ROC,0.0435744576239936,0.351027397260274
b2_seed_ensemble,ROC,0.0435744576239936,0.3527397260273973
b2_seed_ensemble,ROC,0.0438202937741995,0.3527397260273973
b2_seed_ensemble,ROC,0.0438817528117509,0.3527397260273973
b2_seed_ensemble,ROC,0.044803638375023,0.3527397260273973
b2_seed_ensemble,ROC,0.0448650974125745,0.3527397260273973
b2_seed_ensemble,ROC,0.0448650974125745,0.3544520547945205
b2_seed_ensemble,ROC,0.0452338516378833,0.3544520547945205
b2_seed_ensemble,ROC,0.0452953106754348,0.3544520547945205
b2_seed_ensemble,ROC,0.0452953106754348,0.3561643835616438
b2_seed_ensemble,ROC,0.0456333353819679,0.3561643835616438
b2_seed_ensemble,ROC,0.0456333353819679,0.3578767123287671
b2_seed_ensemble,ROC,0.0463093847950341,0.3578767123287671
b2_seed_ensemble,ROC,0.0463708438325855,0.3578767123287671
b2_seed_ensemble,ROC,0.0464937619076885,0.3578767123287671
b2_seed_ensemble,ROC,0.04655522094524,0.3578767123287671
b2_seed_ensemble,ROC,0.0467395980578944,0.3578767123287671
b2_seed_ensemble,ROC,0.0467395980578944,0.3595890410958904
b2_seed_ensemble,ROC,0.0471698113207547,0.3595890410958904
b2_seed_ensemble,ROC,0.0471698113207547,0.3613013698630137
b2_seed_ensemble,ROC,0.0476614836211664,0.3613013698630137
b2_seed_ensemble,ROC,0.0476614836211664,0.363013698630137
b2_seed_ensemble,ROC,0.0483682625530084,0.363013698630137
b2_seed_ensemble,ROC,0.0484297215905598,0.363013698630137
b2_seed_ensemble,ROC,0.0493516071538319,0.363013698630137
b2_seed_ensemble,ROC,0.0493516071538319,0.3647260273972603
b2_seed_ensemble,ROC,0.0496281728228135,0.3647260273972603
b2_seed_ensemble,ROC,0.0496281728228135,0.3664383561643836
b2_seed_ensemble,ROC,0.0502120336795525,0.3664383561643836
b2_seed_ensemble,ROC,0.0502120336795525,0.3681506849315068
b2_seed_ensemble,ROC,0.0503042222358797,0.3681506849315068
b2_seed_ensemble,ROC,0.0503042222358797,0.3698630136986301
b2_seed_ensemble,ROC,0.051318296355479,0.3698630136986301
b2_seed_ensemble,ROC,0.051318296355479,0.3715753424657534
b2_seed_ensemble,ROC,0.0516255915432364,0.3715753424657534
b2_seed_ensemble,ROC,0.0516255915432364,0.3732876712328767
b2_seed_ensemble,ROC,0.0518406981746665,0.3732876712328767
b2_seed_ensemble,ROC,0.0518406981746665,0.375
b2_seed_ensemble,ROC,0.052486018068957,0.375
b2_seed_ensemble,ROC,0.052486018068957,0.3784246575342466
b2_seed_ensemble,ROC,0.0528855018130416,0.3784246575342466
b2_seed_ensemble,ROC,0.0528855018130416,0.3801369863013699
b2_seed_ensemble,ROC,0.0534386331510048,0.3801369863013699
b2_seed_ensemble,ROC,0.0534386331510048,0.3818493150684932
b2_seed_ensemble,ROC,0.0537151988199864,0.3818493150684932
b2_seed_ensemble,ROC,0.0537151988199864,0.3835616438356164
b2_seed_ensemble,ROC,0.0543912482330526,0.3835616438356164
b2_seed_ensemble,ROC,0.0544527072706041,0.3835616438356164
b2_seed_ensemble,ROC,0.0561735603220453,0.3835616438356164
b2_seed_ensemble,ROC,0.0561735603220453,0.3852739726027397
b2_seed_ensemble,ROC,0.0567574211787843,0.3852739726027397
b2_seed_ensemble,ROC,0.0568188802163358,0.3852739726027397
b2_seed_ensemble,ROC,0.0571569049228689,0.3852739726027397
b2_seed_ensemble,ROC,0.0572183639604203,0.3852739726027397
b2_seed_ensemble,ROC,0.0574642001106262,0.3852739726027397
b2_seed_ensemble,ROC,0.0574642001106262,0.386986301369863
b2_seed_ensemble,ROC,0.0583553561551226,0.386986301369863
b2_seed_ensemble,ROC,0.0583553561551226,0.3886986301369863
b2_seed_ensemble,ROC,0.059000676049413,0.3886986301369863
b2_seed_ensemble,ROC,0.059000676049413,0.3904109589041096
